word,hiragana,romaji,pos,category,domain,source
心太,ところてん,tokoroten,普通名詞,人工物-食べ物,料理・食事,juman
とこしえ,とこしえ,tokoshie,普通名詞,抽象物,,juman
頭骨,とうこつ,tokotsu,普通名詞,動物-部位,,juman
床屋,とこや,tokoya,普通名詞,場所-施設,家庭・暮らし,juman
遠く,とおく,toku,普通名詞,抽象物,,juman
特売,とくばい,tokubai,サ変名詞,抽象物,家庭・暮らし;ビジネス,juman
特別,とくべつ,tokubetsu,ナ形容詞,,,juman
特徴,とくちょう,tokucho,普通名詞,抽象物,,manual
得度,とくど,tokudo,サ変名詞,抽象物,文化・芸術,juman
特技,とくぎ,tokugi,普通名詞,抽象物,,manual
特派員,とくはいん,tokuhain,普通名詞,人,メディア,juman
読本,とくほん,tokuhon,普通名詞,人工物-その他;抽象物,文化・芸術;教育・学習,juman
得意,とくい,tokui,ナ形容詞,,,juman
得意先,とくいさき,tokuisaki,普通名詞,人,ビジネス,juman
匿名,とくめい,tokumei,普通名詞,抽象物,,manual
徳利,とくり,tokuri,普通名詞,人工物-その他,料理・食事,juman
特産,とくさん,tokusan,普通名詞,人工物-その他,,juman
特撮,とくさつ,tokusatsu,普通名詞,抽象物,文化・芸術;メディア,juman
特製,とくせい,tokusei,サ変名詞,抽象物,,manual
特使,とくし,tokushi,普通名詞,人,政治,juman
特色,とくしょく,tokushoku,普通名詞,抽象物,,manual
特殊,とくしゅ,tokushu,ナ形容詞,,,juman
特捜部,とくそうぶ,tokusobu,普通名詞,組織・団体,政治,juman
特定,とくてい,tokutei,サ変名詞,抽象物,,manual
得点,とくてん,tokuten,サ変名詞,抽象物,スポーツ,juman
徳用,とくよう,tokuyo,ナ形容詞,,,juman
特有,とくゆう,tokuyu,ナ形容詞,,,juman
当局,とうきょく,tokyoku,普通名詞,組織・団体,,juman
徒競走,ときょうそう,tokyoso,普通名詞,抽象物,スポーツ;教育・学習,juman
投球,とうきゅう,tokyu,サ変名詞,抽象物,スポーツ,juman
戸前,とまえ,tomae,普通名詞,場所-その他,,juman
遠巻き,とおまき,tomaki,普通名詞,抽象物,,juman
泊まれる,とまれる,tomareru,動詞,,家庭・暮らし;レクリエーション,juman
泊まり掛け,とまりがけ,tomarigake,普通名詞,抽象物,家庭・暮らし,juman
止まり木,とまりぎ,tomarigi,普通名詞,人工物-その他,,juman
止まる,とまる,tomaru,動詞,,,juman
遠回り,とおまわり,tomawari,サ変名詞,抽象物,,juman
遠回し,とおまわし,tomawashi,ナ形容詞,,,juman
留め針,とめばり,tomebari,普通名詞,人工物-その他,家庭・暮らし,juman
止め処,とめど,tomedo,普通名詞,抽象物,,juman
留め金,とめがね,tomegane,普通名詞,人工物-その他,,juman
留め具,とめぐ,tomegu,普通名詞,人工物-その他,,juman
透明,とうめい,tomei,ナ形容詞,,,juman
当面,とうめん,tomen,時相名詞,抽象物;時間,,juman
泊めれる,とめれる,tomereru,動詞,,家庭・暮らし,juman
止める,とめる,tomeru,動詞,,,juman
富,とみ,tomi,普通名詞,人工物-金銭,,juman
富籤,とみくじ,tomikuji,普通名詞,人工物-その他,レクリエーション,juman
島民,とうみん,tomin,普通名詞,人,,juman
供,とも,tomo,普通名詞,人;抽象物,,juman
共働き,ともばたらき,tomobataraki,サ変名詞,抽象物,家庭・暮らし,juman
友達,ともだち,tomodachi,普通名詞,人,家庭・暮らし,juman
共倒れ,ともだおれ,tomodaore,サ変名詞,抽象物,,juman
共食い,ともぐい,tomogui,サ変名詞,抽象物,,juman
伴う,ともなう,tomonau,動詞,,,juman
灯る,ともる,tomoru,動詞,,,juman
灯し火,ともしび,tomoshibi,普通名詞,抽象物,家庭・暮らし,juman
点す,ともす,tomosu,動詞,,,juman
纜,ともづな,tomozuna,普通名詞,人工物-その他,交通,juman
弔う,とむらう,tomurau,動詞,,文化・芸術;家庭・暮らし,juman
灯明,とうみょう,tomyo,普通名詞,抽象物,文化・芸術;家庭・暮らし,juman
唐音,とうおん,ton,普通名詞,抽象物,教育・学習,juman
唱える,となえる,tonaeru,動詞,,,juman
東南,とうなん,tonan,普通名詞,場所-機能,,juman
隣り,となり,tonari,普通名詞,場所-その他,,juman
隣組,となりぐみ,tonarigumi,普通名詞,組織・団体,政治,juman
隣町,となりまち,tonarimachi,普通名詞,場所-その他,,juman
蜻蛉,とんぼ,tonbo,普通名詞,動物,,juman
とんぼ返り,とんぼがえり,tonbogaeri,サ変名詞,抽象物,スポーツ;交通,juman
頓知,とんち,tonchi,普通名詞,抽象物,,manual
とんでもない,とんでもない,tondemonai,イ形容詞,,,juman
当年,とうねん,tonen,時相名詞,時間,,juman
尖んがる,とんがる,tongaru,動詞,,,juman
当人,とうにん,tonin,普通名詞,人,,juman
とん着,とんじゃく,tonjaku,サ変名詞,抽象物,,juman
豚汁,とんじる,tonjiru,普通名詞,人工物-食べ物,料理・食事,juman
殿,との,tono,普通名詞,人,,juman
疾うの昔,とうのむかし,tonomukashi,普通名詞,時間,,juman
遠乗り,とおのり,tonori,サ変名詞,抽象物,,juman
殿様,とのさま,tonosama,普通名詞,人,政治,juman
とんとん,とんとん,tonton,ナ形容詞,,,juman
問屋,とんや,tonya,普通名詞,場所-施設,ビジネス,juman
豆乳,とうにゅう,tonyu,普通名詞,人工物-食べ物;自然物,料理・食事,juman
突破,とっぱ,toppa,サ変名詞,抽象物,,manual
突発,とっぱつ,toppatsu,サ変名詞,抽象物,,manual
突飛,とっぴ,toppi,ナ形容詞,,,juman
虎,とら,tora,普通名詞,動物,,juman
捕らえる,とらえる,toraeru,動詞,,,juman
渡来,とらい,torai,サ変名詞,抽象物,交通,juman
当落,とうらく,toraku,普通名詞,抽象物,文化・芸術;政治,juman
虎の子,とらのこ,toranoko,普通名詞,人工物-金銭,,juman
虎の巻,とらのまき,toranomaki,普通名詞,人工物-その他;抽象物,教育・学習,juman
捕らわれる,とらわれる,torawareru,動詞,,,juman
取れる,とれる,toreru,動詞,,,juman
鳥,とり,tori,普通名詞,動物,,juman
通り雨,とおりあめ,toriame,普通名詞,抽象物,,juman
砦,とりで,toride,普通名詞,場所-施設,,juman
取り柄,とりえ,torie,普通名詞,抽象物,,juman
通り掛かり,とおりがかり,torigakari,普通名詞,抽象物,,juman
鳥小屋,とりごや,torigoya,普通名詞,場所-施設,,juman
取引先,とりひきさき,torihikisaki,普通名詞,組織・団体,ビジネス,juman
鳥居,とりい,torii,普通名詞,場所-施設,文化・芸術,juman
取り入れ口,とりいれぐち,toriireguchi,普通名詞,場所-その他,,juman
取り舵,とりかじ,torikaji,普通名詞,抽象物,交通,juman
虜,とりこ,toriko,普通名詞,人,,juman
取り口,とりくち,torikuchi,普通名詞,抽象物,スポーツ,juman
通り道,とおりみち,torimichi,普通名詞,場所-その他,,juman
鳥肉,とりにく,toriniku,普通名詞,人工物-食べ物,料理・食事,juman
酉の市,とりのいち,torinoichi,普通名詞,抽象物,家庭・暮らし,juman
取りのける,とりのける,torinokeru,動詞,,,juman
通りすがり,とおりすがり,torisugari,普通名詞,抽象物,,juman
都立,とりつ,toritsu,普通名詞,抽象物,教育・学習;ビジネス;政治,juman
取りざた,とりざた,torizata,サ変名詞,抽象物,,juman
灯籠,とうろう,toro,普通名詞,人工物-その他,文化・芸術,juman
とろ火,とろび,torobi,普通名詞,自然物,料理・食事,juman
とろい,とろい,toroi,イ形容詞,,,juman
蕩ける,とろける,torokeru,動詞,,,juman
登録,とうろく,toroku,サ変名詞,抽象物,,manual
とろみ,とろみ,toromi,普通名詞,抽象物,料理・食事,juman
討論,とうろん,toron,サ変名詞,抽象物,,manual
薯蕷,とろろ,tororo,普通名詞,人工物-食べ物,料理・食事,juman
通る,とおる,toru,動詞,,,juman
棟梁,とうりょう,toryo,普通名詞,人,,juman
とさか,とさか,tosaka,普通名詞,動物-部位,,juman
父さん,とうさん,tosan,普通名詞,人,家庭・暮らし,juman
投石,とうせき,toseki,サ変名詞,抽象物,,manual
当選,とうせん,tosen,サ変名詞,抽象物,文化・芸術;政治,juman
通せん坊,とおせんぼ,tosenbo,サ変名詞,抽象物,,juman
当社,とうしゃ,tosha,普通名詞,組織・団体,ビジネス,juman
謄写版,とうしゃばん,toshaban,普通名詞,人工物-その他,文化・芸術,juman
年,とし,toshi,時相名詞,時間,,juman
年明け,としあけ,toshiake,普通名詞,時間,,juman
年子,としご,toshigo,普通名詞,人,家庭・暮らし,juman
年頃,としごろ,toshigoro,普通名詞,時間,,juman
年越し,としこし,toshikoshi,サ変名詞,抽象物,家庭・暮らし,juman
灯心,とうしん,toshin,普通名詞,人工物-その他,,juman
年半,としなか,toshinaka,普通名詞,時間,,juman
年の功,としのこう,toshinoko,普通名詞,抽象物,,juman
年のころ,としのころ,toshinokoro,普通名詞,時間,,juman
年の暮れ,としのくれ,toshinokure,時相名詞,時間,,juman
年の瀬,としのせ,toshinose,時相名詞,時間,,juman
年女,としおんな,toshionna,普通名詞,人,家庭・暮らし,juman
年男,としおとこ,toshiotoko,普通名詞,人,家庭・暮らし,juman
年下,としした,toshishita,普通名詞,抽象物,,manual
糖質,とうしつ,toshitsu,普通名詞,自然物,料理・食事,juman
年上,としうえ,toshiue,普通名詞,抽象物,,manual
年若,としわか,toshiwaka,ナ形容詞,,,juman
年寄り,としより,toshiyori,普通名詞,人,,juman
島嶼,とうしょ,tosho,普通名詞,場所-自然,,juman
党首,とうしゅ,toshu,普通名詞,人,政治,juman
逃走,とうそう,toso,サ変名詞,抽象物,,manual
咄嗟,とっさ,tossa,普通名詞,時間,,juman
突進,とっしん,tosshin,サ変名詞,抽象物,,manual
突出,とっしゅつ,tosshutsu,サ変名詞,抽象物,,manual
通す,とおす,tosu,動詞,,,juman
統帥,とうすい,tosui,サ変名詞,人,政治,juman
途端,とたん,totan,時相名詞,時間,,juman
到達,とうたつ,totatsu,サ変名詞,抽象物,,manual
とっちめる,とっちめる,totchimeru,動詞,,,juman
徒弟,とてい,totei,普通名詞,人,教育・学習,juman
当店,とうてん,toten,普通名詞,場所-その他,ビジネス,juman
とてつもない,とてつもない,totetsumonai,イ形容詞,,,juman
徒党,ととう,toto,普通名詞,組織・団体,,juman
尊い,とうとい,totoi,イ形容詞,,,juman
整える,ととのえる,totonoeru,動詞,,,juman
整う,ととのう,totonou,動詞,,,juman
唐突,とうとつ,tototsu,ナ形容詞,,,juman
突撃,とつげき,totsugeki,サ変名詞,抽象物,,manual
嫁ぐ,とつぐ,totsugu,動詞,,家庭・暮らし,juman
凸面鏡,とつめんきょう,totsumenkyo,普通名詞,人工物-その他,,juman
突入,とつにゅう,totsunyu,サ変名詞,抽象物,,manual
突然,とつぜん,totsuzen,ナ形容詞,,,juman
突端,とったん,tottan,普通名詞,場所-その他,,juman
取っ手,とって,totte,普通名詞,場所-その他,,juman
突堤,とってい,tottei,普通名詞,場所-施設,,juman
取って置き,とっておき,totteoki,普通名詞,抽象物,,juman
とわ,とわ,towa,ナ形容詞,,,juman
当夜,とうや,toya,時相名詞,時間,,juman
東洋,とうよう,toyo,普通名詞,場所-その他,,juman
灯油,とうゆ,toyu,普通名詞,自然物,家庭・暮らし,juman
東西,とうざい,tozai,普通名詞,場所-機能,,juman
遠ざかる,とおざかる,tozakaru,動詞,,,juman
遠ざける,とおざける,tozakeru,動詞,,,juman
外様,とざま,tozama,普通名詞,人,,juman
登山,とざん,tozan,サ変名詞,抽象物,レクリエーション;スポーツ,juman
登山口,とざんぐち,tozanguchi,普通名詞,場所-その他,,juman
閉ざす,とざす,tozasu,動詞,,,juman
都税,とぜい,tozei,普通名詞,人工物-金銭,政治,juman
当然,とうぜん,tozen,ナ形容詞,,,juman
通,つう,tsu,ナ形容詞,,,juman
椿,つばき,tsubaki,普通名詞,植物,,juman
燕,つばめ,tsubame,普通名詞,動物,,juman
翼,つばさ,tsubasa,普通名詞,動物-部位,,juman
鍔迫り合い,つばぜりあい,tsubazeriai,サ変名詞,抽象物,,juman
壺,つぼ,tsubo,普通名詞,人工物-その他,,juman
つぼまる,つぼまる,tsubomaru,動詞,,,juman
つぼめる,つぼめる,tsubomeru,動詞,,,juman
蕾,つぼみ,tsubomi,普通名詞,植物-部位,,juman
つぼむ,つぼむ,tsubomu,動詞,,,juman
粒,つぶ,tsubu,普通名詞,形・模様,,juman
通分,つうぶん,tsubun,サ変名詞,抽象物,教育・学習,juman
つぶら,つぶら,tsubura,ナ形容詞,,,juman
潰れる,つぶれる,tsubureru,動詞,,,juman
瞑る,つぶる,tsuburu,動詞,,,juman
潰す,つぶす,tsubusu,動詞,,,juman
呟く,つぶやく,tsubuyaku,動詞,,,juman
粒選り,つぶより,tsubuyori,普通名詞,抽象物,,juman
粒揃い,つぶぞろい,tsubuzoroi,普通名詞,抽象物,,juman
土,つち,tsuchi,普通名詞,自然物,,juman
土埃,つちぼこり,tsuchibokori,普通名詞,自然物,,juman
土踏まず,つちふまず,tsuchifumazu,普通名詞,動物-部位,,juman
土偏,つちへん,tsuchihen,普通名詞,抽象物,教育・学習,juman
培う,つちかう,tsuchikau,動詞,,,juman
土煙,つちけむり,tsuchikemuri,普通名詞,自然物,,juman
槌音,つちおと,tsuchioto,普通名詞,抽象物,,manual
通帳,つうちょう,tsucho,普通名詞,人工物-金銭,家庭・暮らし,juman
都度,つど,tsudo,普通名詞,時間,,juman
集う,つどう,tsudou,動詞,,,juman
杖,つえ,tsue,普通名詞,人工物-その他,,juman
通風,つうふう,tsufu,サ変名詞,抽象物,家庭・暮らし,juman
つがい,つがい,tsugai,普通名詞,動物,,juman
通学,つうがく,tsugaku,サ変名詞,抽象物,教育・学習,juman
告げ口,つげぐち,tsugeguchi,サ変名詞,抽象物,,juman
告げる,つげる,tsugeru,動詞,,,juman
次,つぎ,tsugi,普通名詞,時間,,juman
継ぎ接ぎ,つぎはぎ,tsugihagi,サ変名詞,抽象物,,juman
接ぎ木,つぎき,tsugiki,サ変名詞,抽象物,,juman
つぎ込む,つぎこむ,tsugikomu,動詞,,,juman
継ぎ目,つぎめ,tsugime,普通名詞,場所-その他,,juman
告ぐ,つぐ,tsugu,動詞,,,juman
鶇,つぐみ,tsugumi,普通名詞,動物,,juman
つぐむ,つぐむ,tsugumu,動詞,,,juman
償う,つぐなう,tsugunau,動詞,,,juman
啄む,ついばむ,tsuibamu,動詞,,,juman
追弔,ついちょう,tsuicho,サ変名詞,抽象物,文化・芸術,juman
費える,ついえる,tsuieru,動詞,,,juman
対語,ついご,tsuigo,普通名詞,抽象物,教育・学習,juman
追肥,ついひ,tsuihi,普通名詞,人工物-その他,,juman
追加,ついか,tsuika,サ変名詞,抽象物,,manual
対句,ついく,tsuiku,普通名詞,抽象物,教育・学習,juman
追究,ついきゅう,tsuikyu,サ変名詞,抽象物,教育・学習;科学・技術,juman
通院,つういん,tsuin,サ変名詞,抽象物,健康・医学;家庭・暮らし,juman
墜落,ついらく,tsuiraku,サ変名詞,抽象物,交通,juman
追跡,ついせき,tsuiseki,サ変名詞,抽象物,,manual
追試,ついし,tsuishi,サ変名詞,抽象物,教育・学習,juman
追伸,ついしん,tsuishin,普通名詞,抽象物,,manual
追走,ついそう,tsuiso,サ変名詞,抽象物,スポーツ,juman
衝立,ついたて,tsuitate,普通名詞,人工物-その他,家庭・暮らし,juman
追悼,ついとう,tsuito,サ変名詞,抽象物,家庭・暮らし,juman
追突,ついとつ,tsuitotsu,サ変名詞,抽象物,交通,juman
費やす,ついやす,tsuiyasu,動詞,,,juman
辻,つじ,tsuji,普通名詞,場所-その他,,juman
つじつま,つじつま,tsujitsuma,普通名詞,抽象物,,juman
通常,つうじょう,tsujo,時相名詞,抽象物,,manual
塚,つか,tsuka,普通名詞,場所-その他,,juman
仕える,つかえる,tsukaeru,動詞,,,juman
使い出,つかいで,tsukaide,普通名詞,抽象物,,juman
使い道,つかいみち,tsukaimichi,普通名詞,抽象物,,juman
使い物,つかいもの,tsukaimono,普通名詞,抽象物,,juman
捕まえる,つかまえる,tsukamaeru,動詞,,,juman
掴まれる,つかまれる,tsukamareru,動詞,,,juman
捕まる,つかまる,tsukamaru,動詞,,,juman
掴める,つかめる,tsukameru,動詞,,,juman
掴む,つかむ,tsukamu,動詞,,,juman
痛感,つうかん,tsukan,サ変名詞,抽象物,,manual
束の間,つかのま,tsukanoma,普通名詞,時間,,juman
疲れる,つかれる,tsukareru,動詞,,,juman
浸かる,つかる,tsukaru,動詞,,,juman
司どる,つかさどる,tsukasadoru,動詞,,,juman
尽かす,つかす,tsukasu,動詞,,,juman
使う,つかう,tsukau,動詞,,,juman
遣わす,つかわす,tsukawasu,動詞,,,juman
付け目,つけめ,tsukeme,普通名詞,場所-その他,,juman
漬け物,つけもの,tsukemono,普通名詞,人工物-食べ物,料理・食事,juman
付け根,つけね,tsukene,普通名詞,場所-その他,,juman
付ける,つける,tsukeru,動詞,,,juman
付け焼き刃,つけやきば,tsukeyakiba,普通名詞,抽象物,,juman
月,つき,tsuki,時相名詞,自然物,,juman
付き人,つきびと,tsukibito,普通名詞,人,文化・芸術,juman
月ごと,つきごと,tsukigoto,時相名詞,時間,,juman
月日,つきひ,tsukihi,普通名詞,時間,,juman
付ききり,つききり,tsukikiri,普通名詞,抽象物,,juman
月見,つきみ,tsukimi,普通名詞,抽象物,,manual
付き物,つきもの,tsukimono,普通名詞,人工物-その他,,juman
月中,つきなか,tsukinaka,普通名詞,時間,,juman
月並み,つきなみ,tsukinami,ナ形容詞,,,juman
月後れ,つきおくれ,tsukiokure,普通名詞,時間,,juman
尽きる,つきる,tsukiru,動詞,,,juman
付添,つきそい,tsukisoi,サ変名詞,人;抽象物,健康・医学,juman
築山,つきやま,tsukiyama,普通名詞,場所-自然,,juman
月夜,つきよ,tsukiyo,普通名詞,抽象物,,manual
突き指,つきゆび,tsukiyubi,サ変名詞,抽象物,スポーツ;健康・医学,juman
月々,つきづき,tsukizuki,時相名詞,時間,,juman
つっかえる,つっかえる,tsukkaeru,動詞,,,juman
突っ支い,つっかい,tsukkai,サ変名詞,抽象物,,juman
つっけんどん,つっけんどん,tsukkendon,ナ形容詞,,,juman
通航,つうこう,tsuko,サ変名詞,抽象物,交通,juman
通告,つうこく,tsukoku,サ変名詞,抽象物,,manual
通行人,つうこうにん,tsukonin,普通名詞,人,交通,juman
付く,つく,tsuku,動詞,,,juman
佃煮,つくだに,tsukudani,普通名詞,人工物-食べ物,料理・食事,juman
机,つくえ,tsukue,普通名詞,人工物-その他,教育・学習;ビジネス,juman
旁,つくり,tsukuri,普通名詞,抽象物,教育・学習,juman
作り事,つくりごと,tsukurigoto,普通名詞,抽象物,,juman
作り手,つくりて,tsukurite,普通名詞,人,,juman
作り付け,つくりつけ,tsukuritsuke,普通名詞,抽象物,,juman
繕う,つくろう,tsukurou,動詞,,家庭・暮らし,juman
作る,つくる,tsukuru,動詞,,,juman
土筆,つくし,tsukushi,普通名詞,植物-部位;人工物-食べ物,料理・食事,juman
尽くす,つくす,tsukusu,動詞,,,juman
妻,つま,tsuma,普通名詞,人,家庭・暮らし,juman
つまびらか,つまびらか,tsumabiraka,ナ形容詞,,,juman
爪弾き,つまはじき,tsumahajiki,サ変名詞,抽象物,,juman
摘み食い,つまみぐい,tsumamigui,サ変名詞,抽象物,料理・食事,juman
摘まむ,つまむ,tsumamu,動詞,,料理・食事,juman
つまらない,つまらない,tsumaranai,イ形容詞,,,juman
詰まる,つまる,tsumaru,動詞,,料理・食事,juman
爪先,つまさき,tsumasaki,普通名詞,動物-部位,,juman
つまされる,つまされる,tsumasareru,動詞,,,juman
つましい,つましい,tsumashii,イ形容詞,,,juman
爪楊枝,つまようじ,tsumayoji,普通名詞,人工物-その他,料理・食事,juman
躓く,つまずく,tsumazuku,動詞,,,juman
爪,つめ,tsume,普通名詞,動物-部位,,juman
爪痕,つめあと,tsumeato,普通名詞,抽象物,,manual
詰め合わせ,つめあわせ,tsumeawase,普通名詞,人工物-その他,家庭・暮らし;料理・食事,juman
詰め襟,つめえり,tsumeeri,普通名詞,人工物-その他,教育・学習,juman
詰める,つめる,tsumeru,動詞,,,juman
詰め所,つめしょ,tsumesho,普通名詞,場所-施設,ビジネス,juman
冷たい,つめたい,tsumetai,イ形容詞,,,juman
積み木,つみき,tsumiki,普通名詞,人工物-その他,レクリエーション,juman
摘み草,つみくさ,tsumikusa,サ変名詞,抽象物,,juman
積み荷,つみに,tsumini,普通名詞,人工物-その他,,juman
積み残し,つみのこし,tsuminokoshi,サ変名詞,抽象物,,juman
積み降ろし,つみおろし,tsumioroshi,サ変名詞,抽象物,,juman
積立,つみたて,tsumitate,サ変名詞,抽象物,ビジネス;家庭・暮らし,juman
積もる,つもる,tsumoru,動詞,,,juman
摘む,つむ,tsumu,動詞,,,juman
紬,つむぎ,tsumugi,普通名詞,人工物-その他,,juman
紡ぐ,つむぐ,tsumugu,動詞,,家庭・暮らし,juman
つむじ,つむじ,tsumuji,普通名詞,動物-部位,,juman
つむじ風,つむじかぜ,tsumujikaze,普通名詞,抽象物,,juman
綱,つな,tsuna,普通名詞,人工物-その他,,juman
繋がる,つながる,tsunagaru,動詞,,,juman
繋げる,つなげる,tsunageru,動詞,,,juman
つなぎ,つなぎ,tsunagi,普通名詞,抽象物,料理・食事,juman
繋ぎ目,つなぎめ,tsunagime,普通名詞,場所-その他,,juman
綱具,つなぐ,tsunagu,普通名詞,人工物-その他,,juman
綱引き,つなひき,tsunahiki,サ変名詞,抽象物,スポーツ,juman
津波,つなみ,tsunami,普通名詞,抽象物,,manual
綱渡り,つなわたり,tsunawatari,サ変名詞,抽象物,,juman
常,つね,tsune,普通名詞,時間,,juman
常日頃,つねひごろ,tsunehigoro,時相名詞,時間,,juman
通年,つうねん,tsunen,時相名詞,時間,,juman
抓る,つねる,tsuneru,動詞,,,juman
つんのめる,つんのめる,tsunnomeru,動詞,,,juman
角,つの,tsuno,普通名詞,動物-部位,,juman
角笛,つのぶえ,tsunobue,普通名詞,人工物-その他,,juman
募る,つのる,tsunoru,動詞,,,juman
つんざける,つんざける,tsunzakeru,動詞,,,juman
つんざく,つんざく,tsunzaku,動詞,,,juman
面,つら,tsura,普通名詞,動物-部位,,juman
面当て,つらあて,tsuraate,普通名詞,抽象物,,juman
面構え,つらがまえ,tsuragamae,普通名詞,抽象物,,juman
辛い,つらい,tsurai,イ形容詞,,,juman
連なる,つらなる,tsuranaru,動詞,,,juman
連ねる,つらねる,tsuraneru,動詞,,,juman
貫く,つらぬく,tsuranuku,動詞,,,juman
面汚し,つらよごし,tsurayogoshi,普通名詞,抽象物,,juman
連れ合い,つれあい,tsureai,普通名詞,人,家庭・暮らし,juman
つれない,つれない,tsurenai,イ形容詞,,,juman
連れる,つれる,tsureru,動詞,,,juman
吊り上げ,つりあげ,tsuriage,普通名詞,抽象物,,juman
釣り針,つりばり,tsuribari,普通名詞,人工物-その他,レクリエーション,juman
吊り橋,つりばし,tsuribashi,普通名詞,場所-施設,交通,juman
釣り人,つりびと,tsuribito,普通名詞,人,レクリエーション,juman
釣り堀,つりぼり,tsuribori,普通名詞,場所-施設,レクリエーション,juman
釣り鐘,つりがね,tsurigane,普通名詞,人工物-その他,,juman
釣り具,つりぐ,tsurigu,普通名詞,人工物-その他,レクリエーション,juman
釣り糸,つりいと,tsuriito,普通名詞,人工物-その他,レクリエーション,juman
吊り革,つりかわ,tsurikawa,普通名詞,人工物-その他,交通,juman
釣り銭,つりせん,tsurisen,普通名詞,人工物-金銭,ビジネス,juman
吊り輪,つりわ,tsuriwa,普通名詞,抽象物,,juman
釣り竿,つりざお,tsurizao,普通名詞,人工物-その他,レクリエーション,juman
通路,つうろ,tsuro,普通名詞,場所-施設部位,,juman
鶴,つる,tsuru,普通名詞,動物,,juman
釣瓶,つるべ,tsurube,普通名詞,人工物-その他,,juman
鶴嘴,つるはし,tsuruhashi,普通名詞,人工物-その他,,juman
蔓草,つるくさ,tsurukusa,普通名詞,植物,,juman
つるむ,つるむ,tsurumu,動詞,,,juman
吊るす,つるす,tsurusu,動詞,,,juman
通算,つうさん,tsusan,サ変名詞,抽象物,,manual
通信,つうしん,tsushin,サ変名詞,抽象物,教育・学習;科学・技術;メディア,juman
通称,つうしょう,tsusho,普通名詞,抽象物,,manual
蔦,つた,tsuta,普通名詞,植物,,juman
伝える,つたえる,tsutaeru,動詞,,,juman
つたない,つたない,tsutanai,イ形容詞,,,juman
通達,つうたつ,tsutatsu,サ変名詞,抽象物,,manual
伝う,つたう,tsutau,動詞,,,juman
伝わる,つたわる,tsutawaru,動詞,,,juman
つて,つて,tsute,普通名詞,抽象物,,juman
勤まる,つとまる,tsutomaru,動詞,,ビジネス,juman
勤め人,つとめにん,tsutomenin,普通名詞,人,ビジネス,juman
努める,つとめる,tsutomeru,動詞,,,juman
勤め先,つとめさき,tsutomesaki,普通名詞,場所-その他,ビジネス,juman
筒,つつ,tsutsu,普通名詞,人工物-その他,,juman
つつがない,つつがない,tsutsuganai,イ形容詞,,,juman
つつじ,つつじ,tsutsuji,普通名詞,植物,,juman
突つく,つつく,tsutsuku,動詞,,,juman
つつましい,つつましい,tsutsumashii,イ形容詞,,,juman
堤,つつみ,tsutsumi,普通名詞,場所-施設,,juman
包み紙,つつみがみ,tsutsumigami,普通名詞,人工物-その他,,juman
包む,つつむ,tsutsumu,動詞,,,juman
筒抜け,つつぬけ,tsutsunuke,普通名詞,抽象物,,juman
津々浦々,つつうらうら,tsutsuraura,普通名詞,場所-その他,,juman
慎む,つつしむ,tsutsushimu,動詞,,,juman
筒そで,つつそで,tsutsusode,普通名詞,人工物-衣類,,juman
つわもの,つわもの,tsuwamono,普通名詞,人,政治,juman
つわり,つわり,tsuwari,普通名詞,抽象物,健康・医学;家庭・暮らし,juman
通夜,つや,tsuya,普通名詞,抽象物,文化・芸術;家庭・暮らし,juman
通訳,つうやく,tsuyaku,サ変名詞,人;抽象物,,juman
艶やか,つややか,tsuyayaka,ナ形容詞,,,juman
通用,つうよう,tsuyo,サ変名詞,抽象物,,manual
強火,つよび,tsuyobi,普通名詞,自然物,料理・食事,juman
通用口,つうようぐち,tsuyoguchi,普通名詞,場所-施設部位,家庭・暮らし,juman
強い,つよい,tsuyoi,イ形容詞,,,juman
強気,つよき,tsuyoki,ナ形容詞,,,juman
つゆ,つゆ,tsuyu,普通名詞,人工物-食べ物,料理・食事,juman
梅雨明け,つゆあけ,tsuyuake,サ変名詞,抽象物,,juman
梅雨入り,つゆいり,tsuyuiri,サ変名詞,抽象物,,juman
続ける,つづける,tsuzukeru,動詞,,,juman
続け様,つづけざま,tsuzukezama,普通名詞,抽象物,,juman
続き柄,つづきがら,tsuzukigara,普通名詞,抽象物,家庭・暮らし,juman
続き物,つづきもの,tsuzukimono,普通名詞,人工物-その他,文化・芸術;メディア,juman
続く,つづく,tsuzuku,動詞,,,juman
鼓,つづみ,tsuzumi,普通名詞,人工物-その他,文化・芸術,juman
葛籠,つづら,tsuzura,普通名詞,人工物-その他,,juman
葛折り,つづらおり,tsuzuraori,普通名詞,場所-その他,スポーツ,juman
乳母,うば,uba,普通名詞,人,,juman
奪う,うばう,ubau,動詞,,,juman
うぶ,うぶ,ubu,ナ形容詞,,,juman
産毛,うぶげ,ubuge,普通名詞,動物-部位,,juman
産着,うぶぎ,ubugi,普通名詞,人工物-衣類,家庭・暮らし,juman
産声,うぶごえ,ubugoe,普通名詞,抽象物,家庭・暮らし,juman
産湯,うぶゆ,ubuyu,普通名詞,抽象物,家庭・暮らし,juman
内,うち,uchi,普通名詞,場所-機能;抽象物,,juman
打ち止め,うちどめ,uchidome,普通名詞,抽象物,,juman
内掛け,うちがけ,uchigake,普通名詞,抽象物,スポーツ,juman
内側,うちがわ,uchigawa,普通名詞,場所-機能,,juman
内祝い,うちいわい,uchiiwai,普通名詞,人工物-その他;抽象物,家庭・暮らし,juman
